10:07:53.451:  0, 0 ,0
| Ac= 380 | AcZ = 15492 
AcX = -244 | AcY = 492 
10:08:23.643:  0, 0 ,0
| AcZ = 15336 
AcX = -404 | AcY = 404 | AcZ = 15324 
AcX = -196 | AcY = 4
10:08:23.744:  0, 0 ,0
16 | AcZ = 15328 
AcX = -276 | AcY = 544 | AcZ = 15608 
AcX = -312 | A
10:08:23.841:  0, 0 ,0
cY = 504 | AcZ = 15452 
AcX = -280 | AcY = 500 | AcZ = 15456 
AcX = -
10:08:23.939:  0, 0 ,0
280 | AcY = 412 | AcZ = 15368 
AcX = -308 | AcY = 540 | AcZ = 15332 
A
10:08:24.039:  0, 0 ,0
cX = -212 | AcY = 512 | AcZ = 15544 
AcX = -216 | AcY = 428 | AcZ = 15424 

10:08:24.140:  0, 0 ,0
AcX = -264 | AcY = 416 | AcZ = 15572 
AcX = -256 | AcY = 508 | AcZ = 15556 

10:08:24.243:  0, 0 ,0
AcX = -192 | AcY = 528 | AcZ = 15516 
AcX = -380 | AcY = 488 | AcZ = 15532 

10:08:24.343:  0, 0 ,0
AcX = -312 | AcY = 556 | AcZ = 15588 
AcX = -196 | AcY = 544 | AcZ = 1
10:08:24.443:  0, 0 ,0
5608 
AcX = -248 | AcY = 480 | AcZ = 15400 
AcX = -252 | AcY = 588 | AcZ =
10:08:24.543:  0, 0 ,0
 15480 
AcX = -352 | AcY = 500 | AcZ = 15472 
AcX = -244 | AcY = 480 
10:08:24.643:  0, 0 ,0
| AcZ = 15688 
AcX = -244 | AcY = 440 | AcZ = 15452 
AcX = -252 | AcY = 45
10:08:24.744:  0, 0 ,0
6 | AcZ = 15504 
AcX = -364 | AcY = 504 | AcZ = 15528 
AcX = -224 | A
10:08:24.843:  0, 0 ,0
cY = 412 | AcZ = 15576 
AcX = -268 | AcY = 488 | AcZ = 15520 
AcX = -228 
10:08:24.943:  0, 0 ,0
| AcY = 428 | AcZ = 15400 
AcX = -268 | AcY = 552 | AcZ = 15536 
AcX =
10:08:25.043:  0, 0 ,0
 -328 | AcY = 544 | AcZ = 15436 
AcX = -376 | AcY = 440 | AcZ = 15432 

10:08:25.143:  0, 0 ,0
AcX = -320 | AcY = 492 | AcZ = 15452 
AcX = -340 | AcY = 496 | AcZ = 15368 

10:08:25.243:  0, 0 ,0
AcX = -388 | AcY = 488 | AcZ = 15656 
AcX = -256 | AcY = 580 | AcZ = 15484 

10:08:25.344:  0, 0 ,0
AcX = -296 | AcY = 552 | AcZ = 15420 
AcX = -312 | AcY = 540 | AcZ = 15604 
10:08:25.443:  0, 0 ,0

AcX = -192 | AcY = 576 | AcZ = 15444 
AcX = -320 | AcY = 520 | AcZ =
10:08:25.541:  0, 0 ,0
 15464 
AcX = -332 | AcY = 392 | AcZ = 15452 
AcX = -332 | AcY = 508 
10:08:25.642:  0, 0 ,0
| AcZ = 15456 
AcX = -308 | AcY = 552 | AcZ = 15500 
AcX = -244 | AcY 
10:08:25.743:  0, 0 ,0
= 544 | AcZ = 15472 
AcX = -272 | AcY = 428 | AcZ = 15524 
AcX = -248 | A
10:08:25.844:  0, 0 ,0
cY = 504 | AcZ = 15484 
AcX = -344 | AcY = 476 | AcZ = 15416 
AcX = -284 
10:08:25.943:  0, 0 ,0
| AcY = 480 | AcZ = 15468 
AcX = -300 | AcY = 532 | AcZ = 15520 
AcX =
10:08:26.043:  0, 0 ,0
 -252 | AcY = 476 | AcZ = 15432 
AcX = -244 | AcY = 412 | AcZ = 15400 
Ac
10:08:26.143:  0, 0 ,0
X = -292 | AcY = 448 | AcZ = 15492 
AcX = -380 | AcY = 528 | AcZ = 15416 

10:08:26.243:  0, 0 ,0
AcX = -248 | AcY = 524 | AcZ = 15536 
AcX = -284 | AcY = 528 | AcZ = 15516 

10:08:26.343:  0, 0 ,0
AcX = -248 | AcY = 556 | AcZ = 15364 
AcX = -312 | AcY = 456 | AcZ = 15496 
10:08:26.443:  0, 0 ,0

AcX = -308 | AcY = 488 | AcZ = 15392 
AcX = -236 | AcY = 460 | AcZ =
10:08:26.542:  0, 0 ,0
 15416 
AcX = -308 | AcY = 556 | AcZ = 15432 
AcX = -276 | AcY = 432 
10:08:26.643:  0, 0 ,0
| AcZ = 15376 
AcX = -328 | AcY = 536 | AcZ = 15396 
AcX = -264 | AcY = 54
10:08:26.742:  0, 0 ,0
4 | AcZ = 15496 
AcX = -232 | AcY = 480 | AcZ = 15452 
AcX = -292 | A
10:08:26.840:  0, 0 ,0
cY = 484 | AcZ = 15464 
AcX = -264 | AcY = 480 | AcZ = 15456 
AcX = -
10:08:26.939:  0, 0 ,0
352 | AcY = 512 | AcZ = 15456 
AcX = -292 | AcY = 372 | AcZ = 15664 
A
10:08:27.038:  0, 0 ,0
cX = -300 | AcY = 384 | AcZ = 15536 
AcX = -340 | AcY = 452 | AcZ = 15416 

10:08:27.139:  0, 0 ,0
AcX = -220 | AcY = 528 | AcZ = 15548 
AcX = -340 | AcY = 496 | AcZ = 15428 

10:08:27.244:  0, 0 ,0
AcX = -296 | AcY = 512 | AcZ = 15412 
AcX = -216 | AcY = 464 | AcZ = 15448 

10:08:27.344:  0, 0 ,0
AcX = -340 | AcY = 540 | AcZ = 15492 
AcX = -284 | AcY = 504 | AcZ = 15512 
10:08:27.443:  0, 0 ,0

AcX = -236 | AcY = 512 | AcZ = 15480 
AcX = -304 | AcY = 568 | AcZ =
10:08:27.544:  0, 0 ,0
 15324 
AcX = -260 | AcY = 456 | AcZ = 15544 
AcX = -216 | AcY = 420 | Ac
10:08:27.644:  0, 0 ,0
Z = 15520 
AcX = -224 | AcY = 492 | AcZ = 15508 
AcX = -268 | AcY = 47
10:08:27.744:  0, 0 ,0
6 | AcZ = 15476 
AcX = -304 | AcY = 452 | AcZ = 15428 
AcX = -240 | AcY =
10:08:27.844:  0, 0 ,0
 592 | AcZ = 15556 
AcX = -300 | AcY = 588 | AcZ = 15420 
AcX = -332 |
10:08:27.944:  0, 0 ,0
 AcY = 516 | AcZ = 15560 
AcX = -224 | AcY = 520 | AcZ = 15472 
AcX =
10:08:28.043:  0, 0 ,0
 -316 | AcY = 560 | AcZ = 15496 
AcX = -268 | AcY = 444 | AcZ = 15560 
Ac
10:08:28.143:  0, 0 ,0
X = -260 | AcY = 552 | AcZ = 15540 
AcX = -268 | AcY = 496 | AcZ = 15312 

10:08:28.244:  0, 0 ,0
AcX = -404 | AcY = 452 | AcZ = 15364 
AcX = -252 | AcY = 572 | AcZ = 15600 

10:08:28.344:  0, 0 ,0
AcX = -336 | AcY = 488 | AcZ = 15420 
AcX = -280 | AcY = 464 | AcZ = 15520 
10:08:28.444:  0, 0 ,0

AcX = -244 | AcY = 552 | AcZ = 15432 
AcX = -308 | AcY = 464 | AcZ = 155
10:08:28.541:  0, 0 ,0
44 
AcX = -296 | AcY = 540 | AcZ = 15444 
AcX = -308 | AcY = 440 |
10:08:28.642:  0, 0 ,0
 AcZ = 15392 
AcX = -280 | AcY = 500 | AcZ = 15528 
AcX = -212 | AcY = 42
10:08:28.744:  0, 0 ,0
8 | AcZ = 15464 
AcX = -316 | AcY = 580 | AcZ = 15476 
AcX = -284 | AcY =
10:08:28.843:  0, 0 ,0
 524 | AcZ = 15400 
AcX = -236 | AcY = 532 | AcZ = 15356 
AcX = -276 |
10:08:28.945:  0, 0 ,0
 AcY = 452 | AcZ = 15472 
AcX = -276 | AcY = 576 | AcZ = 15596 
AcX = -28
10:08:29.044:  0, 0 ,0
4 | AcY = 456 | AcZ = 15572 
AcX = -204 | AcY = 444 | AcZ = 15524 
Ac
10:08:29.144:  0, 0 ,0
X = -288 | AcY = 504 | AcZ = 15552 
AcX = -260 | AcY = 496 | AcZ = 15596 

10:08:29.243:  0, 0 ,0
AcX = -336 | AcY = 480 | AcZ = 15448 
AcX = -312 | AcY = 552 | AcZ = 15460 

10:08:29.343:  0, 0 ,0
AcX = -252 | AcY = 412 | AcZ = 15548 
AcX = -264 | AcY = 576 | AcZ = 15360 
10:08:29.443:  0, 0 ,0

AcX = -260 | AcY = 536 | AcZ = 15528 
AcX = -236 | AcY = 480 | AcZ = 155
10:08:29.543:  0, 0 ,0
04 
AcX = -300 | AcY = 508 | AcZ = 15584 
AcX = -308 | AcY = 500 | AcZ
10:08:29.644:  0, 0 ,0
 = 15468 
AcX = -220 | AcY = 564 | AcZ = 15376 
AcX = -300 | AcY = 55
10:08:29.744:  0, 0 ,0
6 | AcZ = 15376 
AcX = -276 | AcY = 480 | AcZ = 15452 
AcX = -396 | AcY =
10:08:29.841:  0, 0 ,0
 500 | AcZ = 15372 
AcX = -312 | AcY = 516 | AcZ = 15296 
AcX = -368 |
10:08:29.940:  0, 0 ,0
 AcY = 456 | AcZ = 15348 
AcX = -296 | AcY = 472 | AcZ = 15428 
AcX =
10:08:30.039:  0, 0 ,0
 -300 | AcY = 492 | AcZ = 15448 
AcX = -176 | AcY = 424 | AcZ = 15428 

10:08:30.140:  0, 0 ,0
AcX = -376 | AcY = 500 | AcZ = 15472 
AcX = -284 | AcY = 496 | AcZ = 15488 

10:08:30.243:  0, 0 ,0
AcX = -260 | AcY = 508 | AcZ = 15516 
AcX = -300 | AcY = 392 | AcZ = 15428 

10:08:30.343:  0, 0 ,0
AcX = -300 | AcY = 628 | AcZ = 15504 
AcX = -244 | AcY = 616 | AcZ = 15428 
10:08:30.445:  0, 0 ,0

AcX = -248 | AcY = 360 | AcZ = 15448 
AcX = -364 | AcY = 456 | AcZ = 154
10:08:30.543:  0, 0 ,0
92 
AcX = -332 | AcY = 500 | AcZ = 15484 
AcX = -172 | AcY = 524 | AcZ
10:08:30.643:  0, 0 ,0
 = 15508 
AcX = -276 | AcY = 500 | AcZ = 15452 
AcX = -244 | AcY = 53
10:08:30.743:  0, 0 ,0
2 | AcZ = 15520 
AcX = -244 | AcY = 504 | AcZ = 15516 
AcX = -284 | AcY =
10:08:30.844:  0, 0 ,0
 528 | AcZ = 15424 
AcX = -300 | AcY = 480 | AcZ = 15528 
AcX = -364 | AcY
10:08:30.943:  0, 0 ,0
 = 520 | AcZ = 15468 
AcX = -348 | AcY = 520 | AcZ = 15568 
AcX = -24
10:08:31.044:  0, 0 ,0
4 | AcY = 564 | AcZ = 15416 
AcX = -312 | AcY = 424 | AcZ = 15368 
AcX
10:08:31.143:  0, 0 ,0
 = -436 | AcY = 440 | AcZ = 15548 
AcX = -308 | AcY = 488 | AcZ = 15452 

10:08:31.243:  0, 0 ,0
AcX = -264 | AcY = 556 | AcZ = 15428 
AcX = -288 | AcY = 556 | AcZ = 15416 

10:08:31.344:  0, 0 ,0
AcX = -308 | AcY = 568 | AcZ = 15464 
AcX = -152 | AcY = 516 | AcZ = 15468 

10:08:31.443:  0, 0 ,0
AcX = -320 | AcY = 468 | AcZ = 15340 
AcX = -236 | AcY = 640 | AcZ = 153
10:08:31.542:  0, 0 ,0
40 
AcX = -228 | AcY = 400 | AcZ = 15440 
AcX = -316 | AcY = 516 | AcZ
10:08:31.640:  0, 0 ,0
 = 15440 
AcX = -248 | AcY = 520 | AcZ = 15436 
AcX = -312 | AcY = 55
10:08:31.744:  0, 0 ,0
6 | AcZ = 15392 
AcX = -236 | AcY = 596 | AcZ = 15396 
AcX = -220 | AcY = 
10:08:31.843:  0, 0 ,0
508 | AcZ = 15492 
AcX = -280 | AcY = 516 | AcZ = 15496 
AcX = -356 | AcY
10:08:31.944:  0, 0 ,0
 = 460 | AcZ = 15452 
AcX = -296 | AcY = 568 | AcZ = 15428 
AcX = -32
10:08:32.045:  0, 0 ,0
0 | AcY = 480 | AcZ = 15364 
AcX = -340 | AcY = 532 | AcZ = 15400 
AcX = -
10:08:32.144:  0, 0 ,0
236 | AcY = 568 | AcZ = 15480 
AcX = -292 | AcY = 524 | AcZ = 15420 

10:08:32.243:  0, 0 ,0
AcX = -244 | AcY = 528 | AcZ = 15492 
AcX = -280 | AcY = 524 | AcZ = 15428 

10:08:32.343:  0, 0 ,0
AcX = -268 | AcY = 488 | AcZ = 15476 
AcX = -260 | AcY = 532 | AcZ = 15400 

10:08:32.443:  0, 0 ,0
AcX = -320 | AcY = 444 | AcZ = 15488 
AcX = -296 | AcY = 492 | AcZ = 1546
10:08:32.544:  0, 0 ,0
4 
AcX = -320 | AcY = 500 | AcZ = 15368 
AcX = -412 | AcY = 412 | AcZ = 1
10:08:32.644:  0, 0 ,0
5472 
AcX = -308 | AcY = 576 | AcZ = 15532 
AcX = -336 | AcY = 420 | 
10:08:32.743:  0, 0 ,0
AcZ = 15432 
AcX = -292 | AcY = 484 | AcZ = 15400 
AcX = -264 | AcY = 
10:08:32.839:  0, 0 ,0
432 | AcZ = 15624 
AcX = -264 | AcY = 464 | AcZ = 15400 
AcX = -2
10:08:32.939:  0, 0 ,0
60 | AcY = 524 | AcZ = 15384 
AcX = -300 | AcY = 536 | AcZ = 15444 
AcX =
10:08:33.039:  0, 0 ,0
 -208 | AcY = 496 | AcZ = 15372 
AcX = -396 | AcY = 480 | AcZ = 15456 

10:08:33.143:  0, 0 ,0
AcX = -268 | AcY = 504 | AcZ = 15596 
AcX = -280 | AcY = 532 | AcZ = 15512 

10:08:33.242:  0, 0 ,0
AcX = -348 | AcY = 512 | AcZ = 15432 
AcX = -244 | AcY = 524 | AcZ = 15428 

10:08:33.343:  0, 0 ,0
AcX = -320 | AcY = 536 | AcZ = 15504 
AcX = -292 | AcY = 508 | AcZ = 15556 

10:08:33.443:  0, 0 ,0
AcX = -352 | AcY = 436 | AcZ = 15488 
AcX = -296 | AcY = 448 | AcZ = 1553
10:08:33.544:  0, 0 ,0
2 
AcX = -356 | AcY = 448 | AcZ = 15472 
AcX = -328 | AcY = 448 | AcZ = 1
10:08:33.643:  0, 0 ,0
5464 
AcX = -268 | AcY = 552 | AcZ = 15520 
AcX = -336 | AcY = 576 | 
10:08:33.743:  0, 0 ,0
AcZ = 15512 
AcX = -264 | AcY = 524 | AcZ = 15500 
AcX = -248 | AcY = 
10:08:33.843:  0, 0 ,0
456 | AcZ = 15364 
AcX = -316 | AcY = 396 | AcZ = 15520 
AcX = -352 | AcY
10:08:33.944:  0, 0 ,0
 = 544 | AcZ = 15516 
AcX = -348 | AcY = 444 | AcZ = 15524 
AcX = -38
10:08:34.043:  0, 0 ,0
4 | AcY = 512 | AcZ = 15512 
AcX = -324 | AcY = 540 | AcZ = 15512 
AcX = -
10:08:34.140:  0, 0 ,0
236 | AcY = 472 | AcZ = 15344 
AcX = -204 | AcY = 540 | AcZ = 15496 

10:08:34.240:  0, 0 ,0
AcX = -192 | AcY = 420 | AcZ = 15464 
AcX = -344 | AcY = 512 | AcZ = 15516 

10:08:34.344:  0, 0 ,0
AcX = -304 | AcY = 496 | AcZ = 15472 
AcX = -344 | AcY = 592 | AcZ = 15456 

10:08:34.444:  0, 0 ,0
AcX = -224 | AcY = 504 | AcZ = 15456 
AcX = -356 | AcY = 512 | AcZ = 15396 

10:08:34.542:  0, 0 ,0
AcX = -384 | AcY = 484 | AcZ = 15560 
AcX = -240 | AcY = 452 | AcZ
10:08:34.639:  0, 0 ,0
 = 15480 
AcX = -296 | AcY = 468 | AcZ = 15468 
AcX = -332 | AcY = 496
10:08:34.743:  0, 0 ,0
 | AcZ = 15488 
AcX = -388 | AcY = 512 | AcZ = 15524 
AcX = -300 | AcY = 516 
10:08:34.843:  0, 0 ,0
| AcZ = 15452 
AcX = -372 | AcY = 560 | AcZ = 15388 
AcX = -228 | AcY
10:08:34.945:  0, 0 ,0
 = 432 | AcZ = 15388 
AcX = -332 | AcY = 432 | AcZ = 15504 
AcX = -244 | A
10:08:35.043:  0, 0 ,0
cY = 496 | AcZ = 15448 
AcX = -228 | AcY = 544 | AcZ = 15404 
AcX = -
10:08:35.144:  0, 0 ,0
340 | AcY = 476 | AcZ = 15536 
AcX = -300 | AcY = 504 | AcZ = 15384 

10:08:35.243:  0, 0 ,0
AcX = -340 | AcY = 488 | AcZ = 15432 
AcX = -220 | AcY = 376 | AcZ = 15408 

10:08:35.343:  0, 0 ,0
AcX = -272 | AcY = 532 | AcZ = 15472 
AcX = -324 | AcY = 480 | AcZ = 15388 

10:08:35.444:  0, 0 ,0
AcX = -300 | AcY = 504 | AcZ = 15488 
AcX = -180 | AcY = 492 | AcZ = 15428 

10:08:35.543:  0, 0 ,0
AcX = -332 | AcY = 384 | AcZ = 15484 
AcX = -336 | AcY = 356 | AcZ = 1
10:08:35.643:  0, 0 ,0
5500 
AcX = -368 | AcY = 436 | AcZ = 15456 
AcX = -400 | AcY = 568 | A
10:08:35.743:  0, 0 ,0
cZ = 15436 
AcX = -272 | AcY = 464 | AcZ = 15496 
AcX = -184 | AcY = 492 
10:08:35.840:  0, 0 ,0
| AcZ = 15492 
AcX = -428 | AcY = 500 | AcZ = 15508 
AcX = -340 |
10:08:35.939:  0, 0 ,0
 AcY = 588 | AcZ = 15444 
AcX = -236 | AcY = 456 | AcZ = 15536 
AcX = -264
10:08:36.039:  0, 0 ,0
 | AcY = 508 | AcZ = 15528 
AcX = -392 | AcY = 492 | AcZ = 15504 
AcX
10:08:36.141:  0, 0 ,0
 = -312 | AcY = 428 | AcZ = 15404 
AcX = -312 | AcY = 384 | AcZ = 15424 

10:08:36.243:  0, 0 ,0
AcX = -248 | AcY = 508 | AcZ = 15404 
AcX = -264 | AcY = 440 | AcZ = 15336 

10:08:36.343:  0, 0 ,0
AcX = -180 | AcY = 504 | AcZ = 15480 
AcX = -276 | AcY = 448 | AcZ = 15428 

10:08:36.443:  0, 0 ,0
AcX = -272 | AcY = 600 | AcZ = 15484 
AcX = -288 | AcY = 452 | AcZ = 15392 

10:08:36.543:  0, 0 ,0
AcX = -272 | AcY = 380 | AcZ = 15556 
AcX = -340 | AcY = 516 | AcZ = 1
10:08:36.643:  0, 0 ,0
5412 
AcX = -260 | AcY = 512 | AcZ = 15464 
AcX = -320 | AcY = 556 | AcZ =
10:08:36.743:  0, 0 ,0
 15396 
AcX = -272 | AcY = 508 | AcZ = 15512 
AcX = -216 | AcY = 400 
10:08:36.843:  0, 0 ,0
| AcZ = 15420 
AcX = -256 | AcY = 344 | AcZ = 15396 
AcX = -304 | AcY
10:08:36.942:  0, 0 ,0
 = 456 | AcZ = 15520 
AcX = -300 | AcY = 520 | AcZ = 15380 
AcX = -276 | A
10:08:37.043:  0, 0 ,0
cY = 452 | AcZ = 15456 
AcX = -308 | AcY = 388 | AcZ = 15340 
AcX = -
10:08:37.143:  0, 0 ,0
296 | AcY = 580 | AcZ = 15484 
AcX = -296 | AcY = 528 | AcZ = 15408 
AcX 
10:08:37.243:  0, 0 ,0
= -260 | AcY = 468 | AcZ = 15432 
AcX = -360 | AcY = 584 | AcZ = 15352 

10:08:37.343:  0, 0 ,0
AcX = -320 | AcY = 520 | AcZ = 15376 
AcX = -320 | AcY = 464 | AcZ = 15472 

10:08:37.443:  0, 0 ,0
AcX = -276 | AcY = 396 | AcZ = 15404 
AcX = -332 | AcY = 460 | AcZ = 15488 

10:08:37.541:  0, 0 ,0
AcX = -240 | AcY = 460 | AcZ = 15508 
AcX = -280 | AcY = 540 | AcZ = 1
10:08:37.642:  0, 0 ,0
5484 
AcX = -368 | AcY = 536 | AcZ = 15428 
AcX = -212 | AcY = 584 | A
10:08:37.741:  0, 0 ,0
cZ = 15392 
AcX = -288 | AcY = 508 | AcZ = 15400 
AcX = -240 | AcY = 
10:08:37.842:  0, 0 ,0
484 | AcZ = 15528 
AcX = -332 | AcY = 476 | AcZ = 15468 
AcX = -408 | AcY 
10:08:37.941:  0, 0 ,0
= 340 | AcZ = 15472 
AcX = -320 | AcY = 476 | AcZ = 15564 
AcX = -236
10:08:38.043:  0, 0 ,0
 | AcY = 428 | AcZ = 15456 
AcX = -320 | AcY = 460 | AcZ = 15560 
AcX = -
10:08:38.143:  0, 0 ,0
348 | AcY = 504 | AcZ = 15584 
AcX = -208 | AcY = 568 | AcZ = 15416 
AcX =
10:08:38.243:  0, 0 ,0
 -240 | AcY = 480 | AcZ = 15500 
AcX = -332 | AcY = 472 | AcZ = 15616 

10:08:38.343:  0, 0 ,0
AcX = -328 | AcY = 508 | AcZ = 15480 
AcX = -284 | AcY = 492 | AcZ = 15392 

10:08:38.442:  0, 0 ,0
AcX = -364 | AcY = 552 | AcZ = 15424 
AcX = -240 | AcY = 408 | AcZ = 15492 

10:08:38.543:  0, 0 ,0
AcX = -224 | AcY = 476 | AcZ = 15544 
AcX = -244 | AcY = 496 | AcZ = 15
10:08:38.642:  0, 0 ,0
484 
AcX = -284 | AcY = 496 | AcZ = 15368 
AcX = -272 | AcY = 556 | AcZ =
10:08:38.744:  0, 0 ,0
 15640 
AcX = -336 | AcY = 436 | AcZ = 15528 
AcX = -268 | AcY = 320 
10:08:38.840:  0, 0 ,0
| AcZ = 15504 
AcX = -292 | AcY = 580 | AcZ = 15532 
AcX = -336 | AcY 
10:08:38.939:  0, 0 ,0
= 552 | AcZ = 15476 
AcX = -312 | AcY = 516 | AcZ = 15536 
AcX = -264
10:08:39.038:  0, 0 ,0
 | AcY = 492 | AcZ = 15484 
AcX = -276 | AcY = 580 | AcZ = 15496 
AcX
10:08:39.138:  0, 0 ,0
 = -268 | AcY = 452 | AcZ = 15468 
AcX = -288 | AcY = 496 | AcZ = 15452 
A
10:08:39.242:  0, 0 ,0
cX = -452 | AcY = 520 | AcZ = 15432 
AcX = -252 | AcY = 384 | AcZ = 15504 

10:08:39.343:  0, 0 ,0
AcX = -328 | AcY = 496 | AcZ = 15528 
AcX = -284 | AcY = 504 | AcZ = 15516 

10:08:39.443:  0, 0 ,0
AcX = -284 | AcY = 496 | AcZ = 15384 
AcX = -232 | AcY = 524 | AcZ = 15580 

10:08:39.543:  0, 0 ,0
AcX = -376 | AcY = 448 | AcZ = 15384 
AcX = -328 | AcY = 432 | AcZ = 15
10:08:39.643:  0, 0 ,0
456 
AcX = -336 | AcY = 472 | AcZ = 15360 
AcX = -356 | AcY = 492 | AcZ =
10:08:39.743:  0, 0 ,0
 15412 
AcX = -292 | AcY = 444 | AcZ = 15580 
AcX = -212 | AcY = 496 
10:08:39.843:  0, 0 ,0
| AcZ = 15552 
AcX = -328 | AcY = 560 | AcZ = 15504 
AcX = -288 | AcY = 44
10:08:39.942:  0, 0 ,0
4 | AcZ = 15520 
AcX = -296 | AcY = 556 | AcZ = 15500 
AcX = -320 | A
10:08:40.043:  0, 0 ,0
cY = 424 | AcZ = 15504 
AcX = -252 | AcY = 452 | AcZ = 15496 
AcX = -
10:08:40.144:  0, 0 ,0
240 | AcY = 496 | AcZ = 15536 
AcX = -380 | AcY = 536 | AcZ = 15500 
AcX =
10:08:40.242:  0, 0 ,0
 -276 | AcY = 484 | AcZ = 15492 
AcX = -236 | AcY = 532 | AcZ = 15588 

10:08:40.343:  0, 0 ,0
AcX = -216 | AcY = 440 | AcZ = 15456 
AcX = -280 | AcY = 528 | AcZ = 15360 

10:08:40.443:  0, 0 ,0
AcX = -248 | AcY = 448 | AcZ = 15460 
AcX = -312 | AcY = 484 | AcZ = 15424 

10:08:40.541:  0, 0 ,0
AcX = -328 | AcY = 640 | AcZ = 15524 
AcX = -336 | AcY = 468 | AcZ = 15
10:08:40.639:  0, 0 ,0
460 
AcX = -304 | AcY = 524 | AcZ = 15464 
AcX = -296 | AcY = 432 | A
10:08:40.743:  0, 0 ,0
cZ = 15404 
AcX = -352 | AcY = 564 | AcZ = 15476 
AcX = -288 | AcY = 512 | Ac
10:08:40.843:  0, 0 ,0
Z = 15480 
AcX = -420 | AcY = 420 | AcZ = 15632 
AcX = -340 | AcY = 40
10:08:40.943:  0, 0 ,0
0 | AcZ = 15504 
AcX = -224 | AcY = 604 | AcZ = 15440 
AcX = -272 | A
10:08:41.043:  0, 0 ,0
cY = 500 | AcZ = 15436 
AcX = -212 | AcY = 384 | AcZ = 15432 
AcX = -240 
10:08:41.142:  0, 0 ,0
| AcY = 504 | AcZ = 15380 
AcX = -336 | AcY = 504 | AcZ = 15480 
AcX =
10:08:41.242:  0, 0 ,0
 -300 | AcY = 492 | AcZ = 15424 
AcX = -252 | AcY = 468 | AcZ = 15556 

10:08:41.342:  0, 0 ,0
AcX = -340 | AcY = 592 | AcZ = 15512 
AcX = -312 | AcY = 436 | AcZ = 15416 

10:08:41.443:  0, 0 ,0
AcX = -272 | AcY = 568 | AcZ = 15464 
AcX = -352 | AcY = 420 | AcZ = 15436 

10:08:41.543:  0, 0 ,0
AcX = -296 | AcY = 476 | AcZ = 15452 
AcX = -212 | AcY = 436 | AcZ = 15480 
10:08:41.643:  0, 0 ,0

AcX = -268 | AcY = 416 | AcZ = 15364 
AcX = -272 | AcY = 524 | AcZ =
10:08:41.742:  0, 0 ,0
 15388 
AcX = -252 | AcY = 508 | AcZ = 15456 
AcX = -324 | AcY = 468 |
10:08:41.840:  0, 0 ,0
 AcZ = 15460 
AcX = -272 | AcY = 480 | AcZ = 15500 
AcX = -336 | AcY 
10:08:41.939:  0, 0 ,0
= 444 | AcZ = 15472 
AcX = -336 | AcY = 488 | AcZ = 15572 
AcX = -208
10:08:42.038:  0, 0 ,0
 | AcY = 408 | AcZ = 15468 
AcX = -276 | AcY = 560 | AcZ = 15480 
AcX = -2
10:08:42.139:  0, 0 ,0
56 | AcY = 464 | AcZ = 15296 
AcX = -380 | AcY = 536 | AcZ = 15500 
A
10:08:42.243:  0, 0 ,0
cX = -300 | AcY = 536 | AcZ = 15400 
AcX = -272 | AcY = 500 | AcZ = 15536 
Ac
10:08:42.342:  0, 0 ,0
X = -292 | AcY = 552 | AcZ = 15524 
AcX = -248 | AcY = 476 | AcZ = 15392 

10:08:42.442:  0, 0 ,0
AcX = -288 | AcY = 568 | AcZ = 15472 
AcX = -388 | AcY = 528 | AcZ = 15424 

10:08:42.543:  0, 0 ,0
AcX = -244 | AcY = 468 | AcZ = 15552 
AcX = -312 | AcY = 488 | AcZ = 15576 
10:08:42.643:  0, 0 ,0

AcX = -316 | AcY = 472 | AcZ = 15520 
AcX = -280 | AcY = 552 | AcZ =
10:08:42.743:  0, 0 ,0
 15512 
AcX = -292 | AcY = 596 | AcZ = 15564 
AcX = -284 | AcY = 384 | AcZ
10:08:42.843:  0, 0 ,0
 = 15432 
AcX = -312 | AcY = 564 | AcZ = 15432 
AcX = -300 | AcY = 52
10:08:42.942:  0, 0 ,0
0 | AcZ = 15512 
AcX = -388 | AcY = 504 | AcZ = 15360 
AcX = -272 | A
10:08:43.040:  0, 0 ,0
cY = 456 | AcZ = 15436 
AcX = -240 | AcY = 456 | AcZ = 15544 
AcX = -2
10:08:43.138:  0, 0 ,0
68 | AcY = 532 | AcZ = 15544 
AcX = -428 | AcY = 512 | AcZ = 15580 
A
10:08:43.243:  0, 0 ,0
cX = -288 | AcY = 496 | AcZ = 15488 
AcX = -332 | AcY = 536 | AcZ = 15416 
Ac
10:08:43.342:  0, 0 ,0
X = -272 | AcY = 516 | AcZ = 15448 
AcX = -356 | AcY = 484 | AcZ = 15436 

10:08:43.442:  0, 0 ,0
AcX = -344 | AcY = 480 | AcZ = 15540 
AcX = -252 | AcY = 484 | AcZ = 15488 

10:08:43.540:  0, 0 ,0
AcX = -476 | AcY = 504 | AcZ = 15560 
AcX = -248 | AcY = 564 | AcZ = 15
10:08:43.638:  0, 0 ,0
452 
AcX = -288 | AcY = 508 | AcZ = 15416 
AcX = -272 | AcY = 516 | A
10:08:43.742:  0, 0 ,0
cZ = 15452 
AcX = -332 | AcY = 452 | AcZ = 15524 
AcX = -228 | AcY = 500 | AcZ
10:08:43.842:  0, 0 ,0
 = 15532 
AcX = -264 | AcY = 492 | AcZ = 15536 
